TAA:   21.3977676   99.8010704
ABS_AA:   21.3973863   99.8010683
TAPE_ALT_EW:   89.9678660   25.1797950
TAPE_ALT_EW_RAW:   89.9678660   25.1905760
LST: 06:33:47.373
RRD:   11.0279279    3.5013877
ARD:   11.0278893    3.5019016
CRD: 11:00:32.999  03:37:06.641
SVEL: 0.0034 0.0027
SERR: -2125283662 -1060464729
CAT: FK5-1252         9:43:43.906 +14:01:18.07 +00.028 -000.31  5.35 M0  J2000.0
RAA:   43.1510034  101.0103249
AA:   43.1479037  101.3453849
TAA:   43.1488689  101.3465212
ABS_AA:   43.1484808  101.3464605
TAPE_ALT_EW:   89.9678660   46.7957529
TAPE_ALT_EW_RAW:   89.9678660   46.8029351
LST: 06:34:41.098
RRD:    9.7484369   13.9225561
ARD:    9.7485276   13.9220573
CRD: 09:43:42.781  14:01:26.383
SVEL: 0.0034 0.0023
SERR: -1103366082 -1060526997
CAT: FK5-1217         8:20:03.856 +27:13:03.64 -00.137 -037.77  5.14 F5  J2000.0
RAA:   66.6143200   94.3940624
AA:   66.6112346   94.7308615
TAA:   66.6071820   94.7318907
ABS_AA:   66.6067691   94.7319079
TAPE_ALT_EW:   89.9678385   68.4449712
TAPE_ALT_EW_RAW:   89.9678385   68.4485518
LST: 06:35:44.357
RRD:    8.3562265   27.1470623
ARD:    8.3564671   27.1456777
CRD: 08:20:02.086  27:13:06.611
SVEL: 0.0033 0.0031
SERR: -2027851478 -1061562358
CAT: FK5-0261         6:52:47.337 +33:57:40.44 -00.017 -004.81  3.60 A2  J2000.0
RAA:   78.6905501   86.2367937
AA:   78.6875466   86.5787169
TAA:   78.6811258   86.5765797
ABS_AA:   78.6807649   86.5764907
TAPE_ALT_EW:   89.9678330   80.5191489
TAPE_ALT_EW_RAW:   89.9678330   80.5207235
LST: 06:37:17.903
RRD:    7.5083160   31.7406333
ARD:    7.5086430   31.7393185
CRD: 07:29:04.837  31:47:18.468
SVEL: 0.0038 0.0020
SERR: -565466338 -1061562173
CAT: FK5-0261         6:52:47.337 +33:57:40.44 -00.017 -004.81  3.60 A2  J2000.0
RAA:   86.1879693   52.9565635
AA:   86.1859770   53.3394630
TAA:   86.1776355   53.3331842
ABS_AA:   86.1773565   53.3333003
TAPE_ALT_EW:   89.9678440   88.0159827
TAPE_ALT_EW_RAW:   89.9678440   88.0163074
LST: 06:39:33.859
RRD:    6.9035193   33.9342559
ARD:    6.9038996   33.9331924
CRD: 06:52:44.922  33:57:49.117
