CAT: tyc2947-01193-1 07:04:04.300  39:29:38.44 +00.059 -000.30  9.49  K  J2000
RAA:   82.2162508  356.8922996
AA:   82.2096712  357.2585432
TAA:   82.2052285   -2.7453857
ABS_AA:   82.2052304   -2.7453160
TAPE_ALT_EW:   89.9483142   81.7076979
TAPE_ALT_EW_RAW:   89.9483142   81.7090688
LST: 07:07:42.056
RRD:    7.0915442   39.4622784
ARD:    7.0920164   39.4611710
CRD: 07:04:01.389  39:29:45.108
SVEL: -0.0001 -0.0241
SERR: -269391115 1083964521
CAT: tyc4440-00392-1 17:52:02.856  74:46:23.88 -00.168 +003.45  9.49  M  J2000
RAA:   17.2815669    5.3365113
AA:   17.2744752    5.6741275
TAA:   17.2728079    5.6747069
ABS_AA:   17.2727604    5.6746315
TAPE_ALT_EW:   89.9483417   24.9111599
TAPE_ALT_EW_RAW:   89.9483417   24.9219795
LST: 07:10:22.567
RRD:   17.8569681   74.7690321
ARD:   17.8555006   74.7691064
CRD: 17:52:08.743  74:46:23.119
SVEL: 0.0004 0.0010
SERR: 136893608 -1059399037
CAT: tyc4109-00268-1 06:43:07.510  67:23:15.56 -00.349 +003.17  9.32  F  J2000
RAA:   54.1077497  355.5567154
AA:   54.1012499  355.8986607
TAA:   54.0973621   -4.1013293
ABS_AA:   54.0973865   -4.1013013
TAPE_ALT_EW:   89.9483417   57.1999546
TAPE_ALT_EW_RAW:   89.9483417   57.2054026
LST: 07:12:26.241
RRD:    6.7543918   67.3661546
ARD:    6.7553643   67.3649145
CRD: 06:43:02.105  67:23:22.807
SVEL: -0.0002 -0.0029
SERR: -1597749105 -1060777814
CAT: tyc3381-00185-1 06:42:55.413  48:29:05.90 -00.242 -005.81  9.45  K  J2000
RAA:   72.3500050  343.9204483
AA:   72.3441753  344.2687972
TAA:   72.3397319  -15.7330296
ABS_AA:   72.3398298  -15.7330009
TAPE_ALT_EW:   89.9483224   71.2828124
TAPE_ALT_EW_RAW:   89.9483224   71.2859176
LST: 07:13:37.874
RRD:    6.7414905   48.4631883
ARD:    6.7420554   48.4622368
CRD: 06:42:51.989  48:29:10.019
SVEL: -0.0011 -0.0083
SERR: 371083631 1085127122
CAT: tyc3843-00606-1 13:10:38.642  54:39:23.72 -00.174 -001.18  9.49  K  J2000
RAA:   25.9760531   40.1680165
AA:   25.9669102   40.5061356
TAA:   25.9646833   40.5067515
ABS_AA:   25.9644049   40.5066981
TAPE_ALT_EW:   89.9483417   31.6990405
TAPE_ALT_EW_RAW:   89.9483417   31.7087309
LST: 07:16:00.954
RRD:   13.1917508   54.5470620
ARD:   13.1915183   54.5427144
CRD: 13:10:38.917  54:39:44.341
SVEL: 0.0025 0.0006
SERR: -507853752 -1059837717
CAT: tyc3810-00680-1 09:41:41.149  57:17:56.04 +00.051 +000.53  9.44  M  J2000
RAA:   54.3417555   33.4841626
AA:   54.3329776   33.8258905
TAA:   54.3296267   33.8259073
ABS_AA:   54.3294512   33.8259486
TAPE_ALT_EW:   89.9483417   57.0569171
TAPE_ALT_EW_RAW:   89.9483417   57.0624054
LST: 07:17:27.208
RRD:    9.7191375   57.2043580
ARD:    9.7195107   57.2002796
CRD: 09:41:38.714  57:18:16.690
SVEL: 0.0018 -0.0018
SERR: -114613592 -1060950755
CAT: tyc2972-00016-1 07:57:32.172  44:38:49.21 -00.805 -000.77  9.29  F  J2000
RAA:   74.8697563   28.6617025
AA:   74.8612541   29.0127716
TAA:   74.8573551   29.0106957
ABS_AA:   74.8571580   29.0107291
TAPE_ALT_EW:   89.9483197   73.2938912
TAPE_ALT_EW_RAW:   89.9483197   73.2966619
LST: 07:18:30.408
RRD:    7.9830902   44.5905816
ARD:    7.9835476   44.5884904
CRD: 07:57:29.162  44:39:01.091
SVEL: 0.0016 -0.0097
SERR: 1177888433 1085668472
CAT: tyc1991-00283-1 12:29:29.928  29:29:30.69 +00.045 -005.17  9.44  G  J2000
RAA:   24.7489807   69.4895069
AA:   24.7385810   69.8269477
TAA:   24.7366166   69.8275495
ABS_AA:   24.7362643   69.8275442
TAPE_ALT_EW:   89.9483444   30.1999820
TAPE_ALT_EW_RAW:   89.9483444   30.2099218
LST: 07:20:32.785
RRD:   12.5087163   29.3776613
ARD:   12.5086378   29.3749682
CRD: 12:29:29.460  29:29:44.629
SVEL: 0.0032 0.0015
SERR: 1668584874 -1059900153
CAT: tyc2514-00080-1 10:32:11.462  34:58:56.40 +00.252 -005.28  9.47  K  J2000
RAA:   50.2630855   72.0300441
AA:   50.2526103   72.3691256
TAA:   50.2498156   72.3691209
ABS_AA:   50.2494037   72.3691088
TAPE_ALT_EW:   89.9483417   55.3170704
TAPE_ALT_EW_RAW:   89.9483417   55.3228317
LST: 07:22:00.111
RRD:   10.5561509   34.8755272
ARD:   10.5563044   34.8724948
CRD: 10:32:10.102  34:59:12.024
SVEL: 0.0032 0.0010
SERR: -2097237346 -1059991417
CAT: tyc2485-01962-1 08:59:25.054  32:11:35.97 +00.142 -007.04  9.27  G  J2000
RAA:   69.3280755   82.3353444
AA:   69.3173580   82.6762028
TAA:   69.3145520   82.6746214
ABS_AA:   69.3141587   82.6745848
TAPE_ALT_EW:   89.9483197   67.3773641
TAPE_ALT_EW_RAW:   89.9483197   67.3811190
LST: 07:23:05.604
RRD:    9.0113317   32.1119277
ARD:    9.0116377   32.1097476
CRD: 08:59:23.027  32:11:47.320
SVEL: 0.0036 0.0009
SERR: -624868058 1086012928
CAT: tyc0270-00421-1 11:26:11.055   7:24:13.63 -00.241 -002.35  9.44  F  J2000
RAA:   28.7498420   99.6918030
AA:   28.7389637  100.0284864
TAA:   28.7372900  100.0291148
ABS_AA:   28.7369292  100.0290882
TAPE_ALT_EW:   89.9483499   33.9664373
TAPE_ALT_EW_RAW:   89.9483499   33.9757505
LST: 07:24:45.056
RRD:   11.4541547    7.2900691
ARD:   11.4541926    7.2894512
CRD: 11:26:10.024  07:24:20.875
SVEL: 0.0034 0.0030
SERR: 696896796 -1059954116
CAT: tyc0842-00110-1 10:39:26.430  12:18:36.76 -00.034 -000.73  9.32  K  J2000
RAA:   41.3062988  102.2186348
AA:   41.2954237  102.5554010
TAA:   41.2934480  102.5557450
ABS_AA:   41.2931003  102.5556754
TAPE_ALT_EW:   89.9483417   46.5221198
TAPE_ALT_EW_RAW:   89.9483417   46.5293442
LST: 07:25:43.755
RRD:   10.6755319   12.2023721
ARD:   10.6756491   12.2013156
CRD: 10:39:25.143  12:18:45.962
SVEL: 0.0036 0.0027
SERR: -98225289 -1059954235
CAT: tyc1399-00244-1 08:48:58.444  22:14:45.12 -00.119 +000.62  9.49  K  J2000
RAA:   69.2147185  112.1336647
AA:   69.2039222  112.4697355
TAA:   69.2014057  112.4689245
ABS_AA:   69.2010446  112.4689373
TAPE_ALT_EW:   89.9483224   67.0422324
TAPE_ALT_EW_RAW:   89.9483224   67.0460431
LST: 07:27:00.530
RRD:    8.8361607   22.1687207
ARD:    8.8364544   22.1672790
CRD: 08:48:56.416  22:14:54.650
SVEL: 0.0038 0.0060
SERR: 640641764 1086217478
CAT: tyc0262-01126-1 11:00:36.573   0:22:43.51 -00.257 -001.97  9.39  F  J2000
RAA:   30.7614131  111.1479875
AA:   30.7506044  111.4842860
TAA:   30.7492122  111.4846062
ABS_AA:   30.7488434  111.4845559
TAPE_ALT_EW:   89.9483444   35.7583960
TAPE_ALT_EW_RAW:   89.9483444   35.7674111
LST: 07:28:32.324
RRD:   11.0277742    0.2676516
ARD:   11.0278543    0.2677385
CRD: 11:00:35.383  00:22:48.228
SVEL: 0.0034 0.0028
SERR: -220171532 -1060004797
CAT: tyc0228-00819-1 09:22:30.471   1:43:14.06 -00.186 +001.16  9.40  F  J2000
RAA:   49.7677939  132.6594061
AA:   49.7574806  132.9942470
TAA:   49.7552349  132.9950617
ABS_AA:   49.7550189  132.9951314
TAPE_ALT_EW:   89.9483417   54.3451664
TAPE_ALT_EW_RAW:   89.9483417   54.3510894
LST: 07:30:04.751
RRD:    9.3928811    1.6319058
