CAT:       5289.0024 02:50:16.147 -10:00:05.76   0.000    0.00 13.04     J2000
RAA:   29.6239875  234.2942184
AA:   29.6280552  234.6287155
TAA:   29.6247480  234.6289727
ABS_AA:   29.6250408  234.6289423
TAPE_ALT_EW:   89.9663908   31.0873898
TAPE_ALT_EW_RAW:   89.9663908   31.0971849
LST: 05:54:22.923
RRD:    2.8535947   -9.9221875
ARD:    2.8539662   -9.9206099
CRD: 02:50:14.109 -10:00:15.685
SVEL: -0.0032 0.0033
SERR: 713779154 -1061908072
CAT:       4706.0814 02:57:42.211 -06:00:31.25   0.000    0.00 13.11     J2000
RAA:   33.5489096  236.3059756
AA:   33.5528454  236.6404920
TAA:   33.5488356  236.6406043
ABS_AA:   33.5491339  236.6405883
TAPE_ALT_EW:   89.9663908   35.0116457
TAPE_ALT_EW_RAW:   89.9663908   35.0207881
LST: 05:55:31.732
RRD:    2.9778337   -5.9317092
ARD:    2.9782020   -5.9300763
CRD: 02:57:40.173 -06:00:41.280
SVEL: -0.0030 0.0038
SERR: -655941055 -1061907939
CAT:       4712.0894 03:20:03.720 -04:03:14.11   0.000    0.00 13.30     J2000
RAA:   38.4567209  233.5396075
AA:   38.4603754  233.8739767
TAA:   38.4573343  233.8746667
ABS_AA:   38.4576407  233.8745657
TAPE_ALT_EW:   89.9663908   39.9197580
TAPE_ALT_EW_RAW:   89.9663908   39.9280838
LST: 05:57:41.356
RRD:    3.3506165   -3.9847591
ARD:    3.3509828   -3.9830797
CRD: 03:20:01.697 -04:03:24.165
SVEL: -0.0028 0.0035
SERR: 286902967 -1061908302
CAT:       4709.0398 03:28:29.262 -01:59:17.56   0.000    0.00 13.17     J2000
RAA:   40.8811474  234.1097100
AA:   40.8847398  234.4440992
TAA:   40.8818434  234.4444385
ABS_AA:   40.8821859  234.4443098
TAPE_ALT_EW:   89.9663880   42.3442054
TAPE_ALT_EW_RAW:   89.9663880   42.3521278
LST: 06:00:43.200
RRD:    3.4912404   -1.9221708
ARD:    3.4916048   -1.9204963
CRD: 03:28:27.248 -01:59:27.446
SVEL: -0.0029 0.0040
SERR: -1076341509 -1061908357
CAT:       4724.0954 03:53:25.783 -05:58:43.19   0.000    0.00 12.96     J2000
RAA:   41.6224162  224.7312089
AA:   41.6256396  225.0651579
TAA:   41.6230058  225.0655206
ABS_AA:   41.6233124  225.0654405
TAPE_ALT_EW:   89.9663880   43.0854023
TAPE_ALT_EW_RAW:   89.9663880   43.0932015
LST: 06:02:10.262
RRD:    3.9064923   -5.9223542
ARD:    3.9068519   -5.9205845
CRD: 03:53:23.787 -05:58:52.967
SVEL: -0.0023 0.0042
SERR: -1474953539 -1061908320
CAT:       7886.5251 17:56:20.592 -37:50:17.88   0.000    0.00 13.09     J2000
RAA:   15.7110412  202.7824090
AA:   15.7150667  203.1168635
TAA:   15.7125795  203.1174126
ABS_AA:   15.7126697  203.1173752
TAPE_ALT_EW:   89.9499570   18.4645407
TAPE_ALT_EW_RAW:   89.9499570   18.4764331
LST: 19:50:26.372
RRD:   17.9621195  -37.8397351
ARD:   17.9625710  -37.8401675
CRD: 17:56:17.698 -37:50:15.890
SVEL: -0.0018 0.0031
SERR: 204319683 -1060939378
CAT: FK5-0696        18:29:11.857 -14:33:56.92 +00.020 -000.22  4.70 A3  J2000.0
RAA:   38.6384698  209.4050658
AA:   38.6410665  209.7385275
TAA:   38.6353792  209.7385091
ABS_AA:   38.6356857  209.7384724
TAPE_ALT_EW:   89.9499653   40.5957943
TAPE_ALT_EW_RAW:   89.9499652   40.6040049
LST: 20:03:45.457
RRD:   18.5058037  -14.5512436
ARD:   18.5061832  -14.5508141
CRD: 18:29:09.453 -14:33:58.273
SVEL: -0.0013 0.0041
SERR: -2044752740 -1061449346
CAT: FK5-1503        19:24:58.203 +11:56:39.83 +04.919 +064.29  5.16 G5  J2000.0
RAA:   68.3141550  206.9325199
AA:   68.3159555  207.2651703
TAA:   68.3055436  207.2610057
ABS_AA:   68.3057125  207.2609160
TAPE_ALT_EW:   89.9499405   69.0812189
TAPE_ALT_EW_RAW:   89.9499405   69.0846907
LST: 20:05:22.240
RRD:   19.4322145   11.9890288
ARD:   19.4325914   11.9895321
CRD: 19:24:56.991  11:56:49.520
SVEL: -0.0016 0.0097
SERR: -1127287988 -1062874916
CAT: FK5-1437        16:49:35.002 -21:51:08.54 -00.102 -001.56  7.42 M0  J2000.0
RAA:   18.6292145  227.9382995
AA:   18.6339971  228.2729400
TAA:   18.6310835  228.2736698
